"recording_id","step_id","start_time","end_time","description","has_errors","Preparation Error","error_description","Measurement Error","error_description","Order Error","error_description","Timing Error","error_description","Technique Error","error_description","Temperature Error","error_description","Missing Step","error_description","Other","error_description"
"4_36","51","272.504","311.394","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","46","344.74694183796856","417.054","slice-slice 1/4 medium onion into pieces","True","0","None","0","None","0","None","0","None","1","Chopping the 1/4 onion instead of slicing.","0","None","0","None","0","None"
"4_36","44","467.23944498186216","485.546","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","54","506.3865336154777","525.117","Put-Put all the Vegetables in a microwave-safe bowl","True","0","None","0","None","0","None","0","None","1","Spilling some vegetables on the counter top.","0","None","0","None","0","None"
"4_36","52","568.2641898428053","580.629","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","55","584.6807108827086","594.8340000000001","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","49","608.6740877871825","614.039","Cover-Cover with a lid (or paper towel) to prevent splattering","True","0","None","0","None","0","None","0","None","1","Not covering the paper towel properly.","0","None","0","None","0","None"
"4_36","45","641.5071298669891","801.788","Microwave-Microwave the ramen for 4 minutes","True","0","None","0","None","0","None","1","Instead of 4 minute microwaving only for two and half minutes.","0","None","0","None","0","None","0","None"
"4_36","50","803.1467216444981","814.5120054413543","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","48","853.6590940749699","887.7549454655381","Let-Let the noodles sit for about 1 minute after the microwave stops","True","0","None","0","None","0","None","1","Allowing it to sit only for 1/2 minute instead of 1 minute.","0","None","0","None","0","None","0","None"
"4_36","53","940.543","946.062","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","42","986.2540717049577","1003.196","Mix-Mix in the flavour packet to the bowl","True","0","None","0","None","0","None","0","None","1","While mixing the flavour packet and spilled some out of the bowl.","0","None","0","None","0","None"
"4_36","43","1011","1044","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_40","14","53.61761082950424","152.137","Peel-Peel 1 garlic clove","True","0","None","1","Peel 2 instead of 1 garlic clove","0","None","0","None","0","None","0","None","0","None","0","None"
"4_40","47","175.8342237496977","190.02712073397822","Peel-Peel 1 medium onion","True","1","Do not peel the onion","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_40","51","202.64302916444984","259.047","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_40","44","273.60751408585253","289.685","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","True","1","Also break the noodles into 2 pieces","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_40","46","313.416","335.629","slice-slice 1/4 medium onion into pieces","True","0","None","0","None","0","None","0","None","1","Chop instead of slice","0","None","0","None","0","None"
"4_40","53","413.17100109794444","420.421","Add-Add chopped cilantro to the bowl","True","0","None","0","None","1","Step performed before adding vegetables and microwaving the noodles","0","None","0","None","0","None","0","None","0","None"
"4_40","52","421.421","427.172","Add-Add the noodles to the bowl","True","0","None","0","None","1","Step performed after adding cilantro","0","None","0","None","0","None","0","None","0","None"
"4_40","54","433.67185229746076","443.9222778972189","Put-Put all the Vegetables in a microwave-safe bowl","True","0","None","0","None","1","Step performed after adding cilantro","0","None","0","None","0","None","0","None","0","None"
"4_40","49","456.5381863276905","466.385","Cover-Cover with a lid (or paper towel) to prevent splattering","True","0","None","0","None","1","Step performed after adding cilantro and before adding water","0","None","0","None","0","None","0","None","0","None"
"4_40","45","472.30807186577994","543.289","Microwave-Microwave the ramen for 4 minutes","True","0","None","0","None","1","Step performed after adding cilantro and before adding water","1","Step performed after adding cilantro and before adding water","0","None","0","None","0","None","0","None"
"4_40","48","565.888","595.062","Let-Let the noodles sit for about 1 minute after the microwave stops","True","0","None","0","None","1","Step performed after adding cilantro and before adding water","1","Step performed after adding cilantro and before adding water","0","None","0","None","0","None","0","None"
"4_40","50","600.0441447243048","615.294","Add-Add basil to the bowl","True","0","None","0","None","1","Step performed before adding water to the bowl","0","None","0","None","0","None","0","None","0","None"
"4_40","55","622.9104787545346","633.1609043542927","cover-cover the noodles with water","True","1","Step performed after microwaving and adding vegetables","0","None","1","Step performed after microwaving and adding vegetables","0","None","0","None","0","None","0","None","0","None"
"4_40","43","638.680364292624","649.142","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_40","42","None","None","Mix-Mix in the flavour packet to the bowl","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_43","14","21.54090674002418","30.227","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","44","44.06094560459492","65.038","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","47","74.41404146553808","116.537","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","51","122.39151556831922","136.057","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","54","143.9324223083434","150.744","Put-Put all the Vegetables in a microwave-safe bowl","True","0","None","0","None","1","Step performed before slicing the onions","0","None","0","None","0","None","0","None","0","None"
"4_43","46","173.577","187.118","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","50","202.6803497811366","214.42993527569527","Add-Add basil to the bowl","True","0","None","0","None","1","Step performed before adding water and microwaving the bowl","0","None","0","None","0","None","0","None","0","None"
"4_43","55","277.0943912466747","331.781","cover-cover the noodles with water","True","1","Step performed before adding noodles to the bowl","0","None","1","Step performed before adding noodles to the bowl","0","None","0","None","0","None","0","None","0","None"
"4_43","49","335.8423187194679","342.049","Cover-Cover with a lid (or paper towel) to prevent splattering","True","0","None","0","None","1","Step performed before adding noodles to the bowl","0","None","0","None","0","None","1","Step performed before adding noodles to the bowl","0","None"
"4_43","45","360","372","Microwave-Microwave the ramen for 4 minutes","True","1","Step performed after adding basil to the bowl","0","None","1","Step performed after adding basil to the bowl","0","None","0","None","0","None","0","None","0","None"
"4_43","52","390.096","393.887","Add-Add the noodles to the bowl","True","0","None","0","None","1","Step performed after adding basil to the bowl","0","None","0","None","0","None","0","None","0","None"
"4_43","45","403.40243531318015","651.687","Microwave-Microwave the ramen for 4 minutes","True","0","None","0","None","1","Step performed after adding basil to the bowl","0","None","0","None","0","None","0","None","0","None"
"4_43","53","681.4759586844015","690.246","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","48","670.7055053143894","733.3699612853687","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","42","757.8482643990327","772.535","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_43","43","776.4517747654171","807.992","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","True","0","None","0","None","0","None","0","None","1","Stir fast to spill the water out of the bowl","0","None","0","None","0","None"
"4_44","47","20.599054897218863","30","Peel-Peel 1 medium onion","True","0","None","0","None","0","None","0","None","1","Do not peel onion","0","None","0","None","0","None"
"4_44","14","30.01","34.255","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_44","46","55.91172043530833","71.096","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_44","44","94.16710810157194","101.501","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_44","52","108.14503821039902","131.708","Add-Add the noodles to the bowl","True","0","None","0","None","1","Step performed before adding vegetables to the bowl","0","None","0","None","0","None","0","None","0","None"
